scenario_id,replacement_scope,destination_definition,facility_record_count,facility_weight_rule,source_version,beta_per_min,walking_speed_mps,dong_name,demand_index,ri_mean,cag,bus_inefficiency_raw,facility_dispersion_mean_m,dss_raw,dss_01,rank_global,rank_eligible,top8_eligible,baseline_ri_mean,baseline_cag,baseline_facility_dispersion_mean_m,baseline_dss_raw,baseline_rank_global,baseline_rank_eligible,baseline_top8_eligible,ri_change_vs_baseline,cag_change_vs_baseline,facility_dispersion_change_m,rank_global_change
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,화정2동,-0.0189874404540583,59.34697417251324,-1.212379915843223,1.1319534283541755e-05,485.3961931393568,-1.0775867906583412,0.12018343714572935,40,37,False,59.34697417251324,-1.212379915843223,485.3961931393568,-1.0775867906583412,40,37,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,행주동,-0.0078915205836514,8.694980334077634,0.7904260084118929,0.0001883098010287,1358.4192868361513,0.9711354349229713,0.7260478729607371,6,5,True,8.694980334077634,0.7904260084118929,1358.4192868361513,0.9711354349229713,6,5,True,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,행신1동,1.3608928135501752,64.94317652905693,0.2595155718957045,5.679154248617028e-06,168.04345586031778,-0.18216820648352955,0.38498374464735446,26,25,False,64.94317652905693,0.2595155718957045,168.04345586031778,-0.18216820648352955,26,25,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,행신2동,-0.3574717052212928,18.128003728251063,-0.0085963843603965,4.854838137410698e-05,739.2268422024636,-0.09538613899041729,0.4106476280689616,23,22,False,18.128003728251063,-0.0085963843603965,739.2268422024636,-0.09538613899041729,23,22,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,행신3동,1.2686586111811229,61.37099430523384,0.2867272914331722,1.3272629419928166e-05,227.08229226865384,-0.12802018839948226,0.4009968273470765,25,24,False,61.37099430523384,0.2867272914331722,227.08229226865384,-0.12802018839948226,25,24,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,행신4동,0.6351664438937814,28.6264536911948,0.796037364719661,2.3049808818926964e-05,294.15787059295087,0.2612159199874837,0.5161048260118465,14,13,False,28.6264536911948,0.796037364719661,294.15787059295087,0.2612159199874837,14,13,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,화전동,-0.9714390763216944,5.554606326156234,-0.2675100505612137,7.671946985088419e-05,672.9175885069833,-0.2197932283335469,0.37385697384795047,29,,False,5.554606326156234,-0.2675100505612137,672.9175885069833,-0.2197932283335469,29,,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,대덕동,-1.3787723914491743,1.64928931028072,-0.6135123980934756,0.0002501159250992,1266.1665836339614,0.14567911029398042,0.48193736145917476,17,16,False,1.64928931028072,-0.6135123980934756,1266.1665836339614,0.14567911029398042,17,16,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,식사동,-1.010587057406619,10.417317638276309,-0.5064718441625805,4.576697974454426e-05,643.0645410470563,-0.4676709203017679,0.30055261070870654,34,,False,10.417317638276309,-0.5064718441625805,643.0645410470563,-0.4676709203017679,34,,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,중산1동,0.7756374423331662,27.09019852519108,1.028580048654424,1.3452173873668196e-05,318.79657199554686,0.40218965412222357,0.5577947002318835,12,11,False,27.09019852519108,1.028580048654424,318.79657199554686,0.40218965412222357,12,11,False,0.0,0.0,0.0,0
